Tuning L6,L3,W2, from 155 to 165 in 5 steps, Meshsize is 0.001200 m
L3	866.667	L6	176.667	W1	63.333	DB	-5.491	IMP	18.24046
L3	900.000	L6	176.667	W1	63.333	DB	-2.932	IMP	12.47652
L3	700.000	L6	183.333	W1	63.333	DB	-2.054	IMP	6.33704
L3	733.333	L6	183.333	W1	63.333	DB	-2.298	IMP	6.74982
L3	766.667	L6	183.333	W1	63.333	DB	-2.578	IMP	7.37535
L3	800.000	L6	183.333	W1	63.333	DB	-2.891	IMP	8.31091
L3	833.333	L6	183.333	W1	63.333	DB	-3.101	IMP	9.39507
L3	866.667	L6	183.333	W1	63.333	DB	-3.164	IMP	10.74841
L3	900.000	L6	183.333	W1	63.333	DB	-3.048	IMP	12.50941
L3	700.000	L6	190.000	W1	63.333	DB	-1.949	IMP	333.03147
L3	733.333	L6	190.000	W1	63.333	DB	-3.164	IMP	263.34625
L3	766.667	L6	190.000	W1	63.333	DB	-5.864	IMP	110.23374
L3	800.000	L6	190.000	W1	63.333	DB	-12.350	IMP	53.23536
L3	833.333	L6	190.000	W1	63.333	DB	-11.884	IMP	29.90726
L3	866.667	L6	190.000	W1	63.333	DB	-5.637	IMP	19.37015
L3	900.000	L6	190.000	W1	63.333	DB	-3.035	IMP	13.53621
L3	700.000	L6	150.000	W1	65.000	DB	-1.651	IMP	5.28527
L3	733.333	L6	150.000	W1	65.000	DB	-1.850	IMP	5.57413
L3	766.667	L6	150.000	W1	65.000	DB	-2.107	IMP	6.10355
L3	800.000	L6	150.000	W1	65.000	DB	-2.365	IMP	6.76632
L3	833.333	L6	150.000	W1	65.000	DB	-2.573	IMP	7.55465
L3	866.667	L6	150.000	W1	65.000	DB	-2.698	IMP	8.62979
L3	900.000	L6	150.000	W1	65.000	DB	-2.668	IMP	9.94707
L3	700.000	L6	156.667	W1	65.000	DB	-1.602	IMP	148.83693
L3	733.333	L6	156.667	W1	65.000	DB	-2.580	IMP	315.30412
L3	766.667	L6	156.667	W1	65.000	DB	-4.740	IMP	157.33430
L3	800.000	L6	156.667	W1	65.000	DB	-9.762	IMP	58.78496
L3	833.333	L6	156.667	W1	65.000	DB	-11.227	IMP	28.80571
L3	866.667	L6	156.667	W1	65.000	DB	-5.384	IMP	16.90568
L3	900.000	L6	156.667	W1	65.000	DB	-2.880	IMP	11.30679
L3	700.000	L6	163.333	W1	65.000	DB	-1.660	IMP	178.56099
L3	733.333	L6	163.333	W1	65.000	DB	-2.670	IMP	320.04691
L3	766.667	L6	163.333	W1	65.000	DB	-4.897	IMP	148.42092
L3	800.000	L6	163.333	W1	65.000	DB	-10.050	IMP	57.82223
L3	833.333	L6	163.333	W1	65.000	DB	-11.590	IMP	29.39361
L3	866.667	L6	163.333	W1	65.000	DB	-5.536	IMP	17.54908
L3	900.000	L6	163.333	W1	65.000	DB	-2.962	IMP	11.83844
L3	700.000	L6	170.000	W1	65.000	DB	-1.731	IMP	224.07596
L3	733.333	L6	170.000	W1	65.000	DB	-2.781	IMP	314.76398
L3	766.667	L6	170.000	W1	65.000	DB	-5.092	IMP	132.54207
L3	800.000	L6	170.000	W1	65.000	DB	-10.470	IMP	56.32036
L3	833.333	L6	170.000	W1	65.000	DB	-11.888	IMP	29.83390
L3	866.667	L6	170.000	W1	65.000	DB	-5.643	IMP	18.14354
L3	900.000	L6	170.000	W1	65.000	DB	-3.025	IMP	12.33280
L3	700.000	L6	176.667	W1	65.000	DB	-1.788	IMP	252.37507
L3	733.333	L6	176.667	W1	65.000	DB	-2.870	IMP	304.39073
L3	766.667	L6	176.667	W1	65.000	DB	-5.267	IMP	126.38956
L3	800.000	L6	176.667	W1	65.000	DB	-10.840	IMP	56.66307
L3	833.333	L6	176.667	W1	65.000	DB	-12.220	IMP	30.36937
